stationId,pollutant,start_time,counts
dingling_aq,PM10,2017-07-24 10:00:00,1
dingling_aq,PM10,2017-07-25 07:00:00,2
dingling_aq,PM10,2017-07-25 11:00:00,1
dingling_aq,PM10,2017-07-25 19:00:00,2
dingling_aq,PM10,2017-07-26 02:00:00,1
dingling_aq,PM10,2017-07-26 04:00:00,2
dingling_aq,PM10,2017-07-26 07:00:00,1
dingling_aq,PM10,2017-07-26 15:00:00,1
dingling_aq,PM10,2017-07-26 17:00:00,1
dingling_aq,PM10,2017-07-27 13:00:00,2
dingling_aq,PM10,2017-07-27 17:00:00,2
dingling_aq,PM10,2017-07-28 05:00:00,2
dingling_aq,PM10,2017-07-28 13:00:00,1
dingling_aq,PM10,2017-07-29 17:00:00,1
dingling_aq,PM10,2017-07-29 19:00:00,3
dingling_aq,PM10,2017-07-30 06:00:00,1
dingling_aq,PM10,2017-07-30 08:00:00,1
dingling_aq,PM10,2017-07-31 15:00:00,1
dingling_aq,PM10,2017-07-31 18:00:00,3
dingling_aq,PM10,2017-08-01 00:00:00,1
dingling_aq,PM10,2017-08-01 02:00:00,2
dingling_aq,PM10,2017-08-01 05:00:00,1
dingling_aq,PM10,2017-08-01 09:00:00,2
dingling_aq,PM10,2017-08-01 17:00:00,7
dingling_aq,PM10,2017-08-02 01:00:00,3
dingling_aq,PM10,2017-08-02 05:00:00,1
dingling_aq,PM10,2017-08-02 12:00:00,6
dingling_aq,PM10,2017-08-02 19:00:00,5
dingling_aq,PM10,2017-08-03 01:00:00,1
dingling_aq,PM10,2017-08-03 05:00:00,5
dingling_aq,PM10,2017-08-03 15:00:00,2
dingling_aq,PM10,2017-08-04 08:00:00,1
dingling_aq,PM10,2017-08-05 01:00:00,2
dingling_aq,PM10,2017-08-05 13:00:00,1
dingling_aq,PM10,2017-08-05 16:00:00,1
dingling_aq,PM10,2017-08-05 21:00:00,1
dingling_aq,PM10,2017-08-06 03:00:00,3
dingling_aq,PM10,2017-08-06 07:00:00,1
dingling_aq,PM10,2017-08-06 11:00:00,1
dingling_aq,PM10,2017-08-06 14:00:00,1
dingling_aq,PM10,2017-08-06 16:00:00,1
dingling_aq,PM10,2017-08-06 21:00:00,1
dingling_aq,PM10,2017-08-07 04:00:00,2
dingling_aq,PM10,2017-08-07 21:00:00,1
dingling_aq,PM10,2017-08-08 02:00:00,1
dingling_aq,PM10,2017-08-08 06:00:00,2
dingling_aq,PM10,2017-08-08 13:00:00,1
dingling_aq,PM10,2017-08-08 21:00:00,2
dingling_aq,PM10,2017-08-09 02:00:00,1
dingling_aq,PM10,2017-08-09 06:00:00,1
dingling_aq,PM10,2017-08-09 09:00:00,1
dingling_aq,PM10,2017-08-09 14:00:00,8
dingling_aq,PM10,2017-08-10 20:00:00,1
dingling_aq,PM10,2017-08-11 00:00:00,1
dingling_aq,PM10,2017-08-11 03:00:00,6
dingling_aq,PM10,2017-08-11 11:00:00,1
dingling_aq,PM10,2017-08-11 13:00:00,5
dingling_aq,PM10,2017-08-11 23:00:00,2
dingling_aq,PM10,2017-08-12 11:00:00,2
dingling_aq,PM10,2017-08-12 15:00:00,1
dingling_aq,PM10,2017-08-12 17:00:00,2
dingling_aq,PM10,2017-08-13 06:00:00,2
dingling_aq,PM10,2017-08-13 09:00:00,1
dingling_aq,PM10,2017-08-13 11:00:00,3
dingling_aq,PM10,2017-08-13 17:00:00,1
dingling_aq,PM10,2017-08-13 21:00:00,1
dingling_aq,PM10,2017-08-14 05:00:00,1
dingling_aq,PM10,2017-08-15 17:00:00,2
dingling_aq,PM10,2017-08-15 20:00:00,3
dingling_aq,PM10,2017-08-16 04:00:00,5
dingling_aq,PM10,2017-08-16 11:00:00,1
dingling_aq,PM10,2017-08-16 14:00:00,3
dingling_aq,PM10,2017-08-16 18:00:00,5
dingling_aq,PM10,2017-08-17 02:00:00,2
dingling_aq,PM10,2017-08-17 06:00:00,4
dingling_aq,PM10,2017-08-18 05:00:00,3
dingling_aq,PM10,2017-08-18 11:00:00,8
dingling_aq,PM10,2017-08-18 20:00:00,3
dingling_aq,PM10,2017-08-19 01:00:00,1
dingling_aq,PM10,2017-08-19 03:00:00,1
dingling_aq,PM10,2017-08-19 05:00:00,3
dingling_aq,PM10,2017-08-19 09:00:00,1
dingling_aq,PM10,2017-08-19 18:00:00,2
dingling_aq,PM10,2017-08-19 22:00:00,1
dingling_aq,PM10,2017-08-20 03:00:00,4
dingling_aq,PM10,2017-08-20 14:00:00,1
dingling_aq,PM10,2017-08-20 20:00:00,1
dingling_aq,PM10,2017-08-20 22:00:00,1
dingling_aq,PM10,2017-08-21 14:00:00,1
dingling_aq,PM10,2017-08-22 05:00:00,3
dingling_aq,PM10,2017-08-22 09:00:00,1
dingling_aq,PM10,2017-08-22 11:00:00,7
dingling_aq,PM10,2017-08-22 20:00:00,8
dingling_aq,PM10,2017-08-23 05:00:00,5
dingling_aq,PM10,2017-08-23 15:00:00,1
dingling_aq,PM10,2017-08-23 18:00:00,3
dingling_aq,PM10,2017-08-24 00:00:00,4
dingling_aq,PM10,2017-08-24 08:00:00,1
dingling_aq,PM10,2017-08-24 13:00:00,1
dingling_aq,PM10,2017-08-24 16:00:00,3
dingling_aq,PM10,2017-08-24 20:00:00,1
dingling_aq,PM10,2017-08-25 01:00:00,1
dingling_aq,PM10,2017-08-25 03:00:00,1
dingling_aq,PM10,2017-08-25 05:00:00,1
dingling_aq,PM10,2017-08-25 17:00:00,5
dingling_aq,PM10,2017-08-27 04:00:00,27
dingling_aq,PM10,2017-08-30 20:00:00,3
dingling_aq,PM10,2017-08-31 00:00:00,2
dingling_aq,PM10,2017-08-31 04:00:00,5
dingling_aq,PM10,2017-08-31 14:00:00,18
dingling_aq,PM10,2017-09-01 09:00:00,2
dingling_aq,PM10,2017-09-01 14:00:00,19
dingling_aq,PM10,2017-09-02 19:00:00,2
dingling_aq,PM10,2017-09-02 23:00:00,1
dingling_aq,PM10,2017-09-03 01:00:00,2
dingling_aq,PM10,2017-09-03 19:00:00,7
dingling_aq,PM10,2017-09-04 03:00:00,3
dingling_aq,PM10,2017-09-04 08:00:00,2
dingling_aq,PM10,2017-09-04 16:00:00,9
dingling_aq,PM10,2017-09-05 02:00:00,2
dingling_aq,PM10,2017-09-05 06:00:00,1
dingling_aq,PM10,2017-09-06 04:00:00,2
dingling_aq,PM10,2017-09-08 18:00:00,4
dingling_aq,PM10,2017-09-09 17:00:00,2
dingling_aq,PM10,2017-09-09 21:00:00,9
dingling_aq,PM10,2017-09-10 07:00:00,3
dingling_aq,PM10,2017-09-10 12:00:00,11
dingling_aq,PM10,2017-09-11 03:00:00,4
dingling_aq,PM10,2017-09-12 06:00:00,1
dingling_aq,PM10,2017-09-13 15:00:00,11
dingling_aq,PM10,2017-09-14 05:00:00,4
dingling_aq,PM10,2017-09-14 16:00:00,2
dingling_aq,PM10,2017-09-15 02:00:00,4
dingling_aq,PM10,2017-09-15 12:00:00,1
dingling_aq,PM10,2017-09-15 15:00:00,2
dingling_aq,PM10,2017-09-15 19:00:00,3
dingling_aq,PM10,2017-09-16 13:00:00,2
dingling_aq,PM10,2017-09-16 16:00:00,1
dingling_aq,PM10,2017-09-21 09:00:00,1
dingling_aq,PM10,2017-09-24 22:00:00,1
dingling_aq,PM10,2017-09-25 14:00:00,11
dingling_aq,PM10,2017-09-26 03:00:00,1
dingling_aq,PM10,2017-09-27 07:00:00,1
dingling_aq,PM10,2017-09-27 13:00:00,2
dingling_aq,PM10,2017-09-27 18:00:00,1
dingling_aq,PM10,2017-09-28 02:00:00,3
dingling_aq,PM10,2017-09-28 09:00:00,1
dingling_aq,PM10,2017-09-28 15:00:00,1
dingling_aq,PM10,2017-09-29 09:00:00,1
dingling_aq,PM10,2017-09-30 12:00:00,12
dingling_aq,PM10,2017-10-01 01:00:00,1
dingling_aq,PM10,2017-10-01 23:00:00,1
dingling_aq,PM10,2017-10-02 08:00:00,1
dingling_aq,PM10,2017-10-02 10:00:00,1
dingling_aq,PM10,2017-10-02 16:00:00,1
dingling_aq,PM10,2017-10-02 19:00:00,4
dingling_aq,PM10,2017-10-03 03:00:00,2
dingling_aq,PM10,2017-10-05 05:00:00,1
dingling_aq,PM10,2017-10-05 07:00:00,1
dingling_aq,PM10,2017-10-05 16:00:00,8
dingling_aq,PM10,2017-10-06 02:00:00,1
dingling_aq,PM10,2017-10-06 05:00:00,1
dingling_aq,PM10,2017-10-06 07:00:00,2
dingling_aq,PM10,2017-10-06 11:00:00,13
dingling_aq,PM10,2017-10-07 01:00:00,2
dingling_aq,PM10,2017-10-07 04:00:00,6
dingling_aq,PM10,2017-10-07 11:00:00,37
dingling_aq,PM10,2017-10-09 01:00:00,6
dingling_aq,PM10,2017-10-09 08:00:00,1
dingling_aq,PM10,2017-10-09 10:00:00,4
dingling_aq,PM10,2017-10-09 17:00:00,4
dingling_aq,PM10,2017-10-09 22:00:00,2
dingling_aq,PM10,2017-10-10 02:00:00,1
dingling_aq,PM10,2017-10-10 05:00:00,1
dingling_aq,PM10,2017-10-10 15:00:00,1
dingling_aq,PM10,2017-10-10 21:00:00,3
dingling_aq,PM10,2017-10-11 03:00:00,5
dingling_aq,PM10,2017-10-11 19:00:00,1
dingling_aq,PM10,2017-10-12 01:00:00,2
dingling_aq,PM10,2017-10-12 08:00:00,2
dingling_aq,PM10,2017-10-12 21:00:00,1
dingling_aq,PM10,2017-10-13 05:00:00,3
dingling_aq,PM10,2017-10-13 15:00:00,1
dingling_aq,PM10,2017-10-14 04:00:00,2
dingling_aq,PM10,2017-10-14 17:00:00,3
dingling_aq,PM10,2017-10-14 21:00:00,1
dingling_aq,PM10,2017-10-15 01:00:00,1
dingling_aq,PM10,2017-10-15 03:00:00,3
dingling_aq,PM10,2017-10-15 12:00:00,11
dingling_aq,PM10,2017-10-16 04:00:00,2
dingling_aq,PM10,2017-10-16 08:00:00,2
dingling_aq,PM10,2017-10-16 17:00:00,19
dingling_aq,PM10,2017-10-17 13:00:00,33
dingling_aq,PM10,2017-10-19 00:00:00,48
dingling_aq,PM10,2017-10-21 02:00:00,7
dingling_aq,PM10,2017-10-21 15:00:00,10
dingling_aq,PM10,2017-10-22 02:00:00,2
dingling_aq,PM10,2017-10-22 05:00:00,1
dingling_aq,PM10,2017-10-22 07:00:00,1
dingling_aq,PM10,2017-10-22 15:00:00,7
dingling_aq,PM10,2017-10-22 23:00:00,1
dingling_aq,PM10,2017-10-23 04:00:00,2
dingling_aq,PM10,2017-10-23 19:00:00,3
dingling_aq,PM10,2017-10-23 23:00:00,1
dingling_aq,PM10,2017-10-24 02:00:00,2
dingling_aq,PM10,2017-10-24 05:00:00,4
dingling_aq,PM10,2017-10-24 10:00:00,14
dingling_aq,PM10,2017-10-25 01:00:00,28
dingling_aq,PM10,2017-10-26 06:00:00,40
dingling_aq,PM10,2017-10-30 05:00:00,1
dingling_aq,PM10,2017-10-31 10:00:00,1
dingling_aq,PM10,2017-11-05 11:00:00,37
dingling_aq,PM10,2017-11-07 16:00:00,1
dingling_aq,PM10,2017-11-09 16:00:00,1
dingling_aq,PM10,2017-11-14 07:00:00,1
dingling_aq,PM10,2017-11-15 16:00:00,1
dingling_aq,PM10,2017-11-20 15:00:00,10
dingling_aq,PM10,2017-11-21 02:00:00,4
dingling_aq,PM10,2017-11-22 04:00:00,1
dingling_aq,PM10,2017-11-23 10:00:00,2
dingling_aq,PM10,2017-11-24 17:00:00,1
dingling_aq,PM10,2017-11-24 21:00:00,3
dingling_aq,PM10,2017-11-25 18:00:00,2
dingling_aq,PM10,2017-11-25 22:00:00,1
dingling_aq,PM10,2017-11-26 03:00:00,2
dingling_aq,PM10,2017-11-26 15:00:00,1
dingling_aq,PM10,2017-11-27 14:00:00,1
dingling_aq,PM10,2017-11-29 06:00:00,2
dingling_aq,PM10,2017-11-30 05:00:00,1
dingling_aq,PM10,2017-12-01 14:00:00,1
dingling_aq,PM10,2017-12-02 02:00:00,1
dingling_aq,PM10,2017-12-02 12:00:00,6
dingling_aq,PM10,2017-12-02 19:00:00,1
dingling_aq,PM10,2017-12-04 22:00:00,1
dingling_aq,PM10,2017-12-07 12:00:00,2
dingling_aq,PM10,2017-12-07 18:00:00,2
dingling_aq,PM10,2017-12-08 03:00:00,2
dingling_aq,PM10,2017-12-12 10:00:00,1
dingling_aq,PM10,2017-12-13 04:00:00,2
dingling_aq,PM10,2017-12-13 14:00:00,4
dingling_aq,PM10,2017-12-14 17:00:00,1
dingling_aq,PM10,2017-12-21 07:00:00,2
dingling_aq,PM10,2017-12-21 13:00:00,1
dingling_aq,PM10,2017-12-21 16:00:00,1
dingling_aq,PM10,2017-12-27 04:00:00,3
dingling_aq,PM10,2017-12-27 14:00:00,18
dingling_aq,PM10,2017-12-28 09:00:00,2
dingling_aq,PM10,2017-12-28 12:00:00,38
dingling_aq,PM10,2018-01-02 11:00:00,4
dingling_aq,PM10,2018-01-06 05:00:00,1
dingling_aq,PM10,2018-01-07 22:00:00,2
dingling_aq,PM10,2018-01-09 09:00:00,1
dingling_aq,PM10,2018-01-11 10:00:00,2
dingling_aq,PM10,2018-01-11 13:00:00,1
dingling_aq,PM10,2018-01-11 22:00:00,1
dingling_aq,PM10,2018-01-12 01:00:00,1
dingling_aq,PM10,2018-01-13 12:00:00,3
dingling_aq,PM10,2018-01-13 16:00:00,11
dingling_aq,PM10,2018-01-14 04:00:00,2
dingling_aq,PM10,2018-01-21 22:00:00,7
dingling_aq,PM10,2018-01-22 10:00:00,1
dingling_aq,PM10,2018-01-24 02:00:00,2
dingling_aq,PM10,2018-01-24 17:00:00,1
dingling_aq,PM10,2018-01-25 06:00:00,1
dingling_aq,PM10,2018-01-25 11:00:00,3
dingling_aq,PM10,2018-01-25 23:00:00,1
dingling_aq,PM10,2018-01-26 03:00:00,2
dingling_aq,PM10,2018-01-26 11:00:00,1
dingling_aq,PM10,2018-01-26 17:00:00,4
dingling_aq,PM10,2018-01-26 22:00:00,2
dingling_aq,PM10,2018-01-27 03:00:00,2
dingling_aq,PM10,2018-01-27 11:00:00,3
dingling_aq,PM10,2018-01-28 05:00:00,1
dingling_aq,PM10,2018-01-29 05:00:00,1
dingling_aq,PM10,2018-02-05 17:00:00,1
dingling_aq,PM10,2018-02-05 19:00:00,2
dingling_aq,PM10,2018-02-15 05:00:00,1
dingling_aq,PM10,2018-02-17 13:00:00,12
dingling_aq,PM10,2018-02-18 03:00:00,44
dingling_aq,PM10,2018-02-20 01:00:00,1
dingling_aq,PM10,2018-02-20 03:00:00,4
dingling_aq,PM10,2018-02-23 08:00:00,1
dingling_aq,PM10,2018-02-23 10:00:00,3
dingling_aq,PM10,2018-02-25 18:00:00,1
dingling_aq,PM10,2018-02-25 20:00:00,4
dingling_aq,PM10,2018-02-26 02:00:00,2
dingling_aq,PM10,2018-02-26 05:00:00,7
dingling_aq,PM10,2018-02-26 13:00:00,11
dingling_aq,PM10,2018-02-27 04:00:00,3
dingling_aq,PM10,2018-02-27 08:00:00,13
dingling_aq,PM10,2018-02-27 22:00:00,1
dingling_aq,PM10,2018-02-28 01:00:00,3
dingling_aq,PM10,2018-03-03 12:00:00,4
dingling_aq,PM10,2018-03-06 06:00:00,1
dingling_aq,PM10,2018-03-08 16:00:00,3
dingling_aq,PM10,2018-03-09 02:00:00,8
dingling_aq,PM10,2018-03-09 11:00:00,9
dingling_aq,PM10,2018-03-09 21:00:00,1
dingling_aq,PM10,2018-03-10 22:00:00,2
dingling_aq,PM10,2018-03-11 02:00:00,3
dingling_aq,PM10,2018-03-11 16:00:00,1
dingling_aq,PM10,2018-03-11 21:00:00,68
dingling_aq,PM10,2018-03-14 19:00:00,13
dingling_aq,PM10,2018-03-17 03:00:00,53
dingling_aq,PM10,2018-03-19 10:00:00,1
dingling_aq,PM10,2018-03-19 13:00:00,1
dingling_aq,PM10,2018-03-19 18:00:00,2
dingling_aq,PM10,2018-03-20 02:00:00,1
dingling_aq,PM10,2018-03-20 04:00:00,3
dingling_aq,PM10,2018-03-20 13:00:00,1
dingling_aq,PM10,2018-03-20 15:00:00,6
dingling_aq,PM10,2018-03-21 20:00:00,1
dingling_aq,PM10,2018-03-22 16:00:00,1
dingling_aq,PM10,2018-03-26 08:00:00,34
dingling_aq,PM10,2018-03-29 14:00:00,1
dingling_aq,PM10,2018-03-29 17:00:00,1
dingling_aq,PM10,2018-03-29 21:00:00,1
dingling_aq,PM10,2018-03-29 23:00:00,1
dingling_aq,PM10,2018-03-30 08:00:00,2
dingling_aq,PM10,2018-03-31 16:00:00,10
dingling_aq,PM10,2018-04-01 03:00:00,8
dingling_aq,PM10,2018-04-01 14:00:00,1
dingling_aq,PM10,2018-04-01 16:00:00,22
dingling_aq,PM10,2018-04-02 19:00:00,1
dingling_aq,PM10,2018-04-03 09:00:00,1
dingling_aq,PM10,2018-04-03 11:00:00,1
dingling_aq,PM10,2018-04-03 14:00:00,17
dingling_aq,PM10,2018-04-04 10:00:00,25
dingling_aq,PM10,2018-04-05 19:00:00,1
dingling_aq,PM10,2018-04-06 01:00:00,1
dingling_aq,PM10,2018-04-06 14:00:00,1
dingling_aq,PM10,2018-04-06 16:00:00,3
dingling_aq,PM10,2018-04-07 00:00:00,1
dingling_aq,PM10,2018-04-07 08:00:00,1
dingling_aq,PM10,2018-04-09 07:00:00,1
dingling_aq,PM10,2018-04-09 18:00:00,1
dingling_aq,PM10,2018-04-10 07:00:00,3
dingling_aq,PM10,2018-04-11 00:00:00,1
dingling_aq,PM10,2018-04-11 03:00:00,1
dingling_aq,PM10,2018-04-12 12:00:00,1
dingling_aq,PM10,2018-04-12 15:00:00,1
dingling_aq,PM10,2018-04-13 08:00:00,12
dingling_aq,PM10,2018-04-13 21:00:00,1
dingling_aq,PM10,2018-04-14 01:00:00,1
dingling_aq,PM10,2018-04-14 11:00:00,1
dingling_aq,PM10,2018-04-16 01:00:00,1
dingling_aq,PM10,2018-04-16 03:00:00,1
dingling_aq,PM10,2018-04-17 12:00:00,1
dingling_aq,PM10,2018-04-17 18:00:00,1
dingling_aq,PM10,2018-04-18 06:00:00,1
dingling_aq,PM10,2018-04-19 06:00:00,1
dingling_aq,PM10,2018-04-19 16:00:00,2
dingling_aq,PM10,2018-04-20 19:00:00,18
dingling_aq,PM10,2018-04-21 14:00:00,1
dingling_aq,PM10,2018-04-21 16:00:00,8
dingling_aq,PM10,2018-04-22 01:00:00,2
dingling_aq,PM10,2018-04-22 04:00:00,2
dingling_aq,PM10,2018-04-22 16:00:00,1
dingling_aq,PM10,2018-04-22 18:00:00,6
dingling_aq,PM10,2018-04-23 01:00:00,2
dingling_aq,PM10,2018-04-23 16:00:00,1
dingling_aq,PM10,2018-04-23 19:00:00,2
dingling_aq,PM10,2018-04-24 01:00:00,2
dingling_aq,PM10,2018-04-24 05:00:00,2
dingling_aq,PM10,2018-04-24 09:00:00,2
dingling_aq,PM10,2018-04-25 05:00:00,4
dingling_aq,PM10,2018-04-25 11:00:00,1
dingling_aq,PM10,2018-04-26 08:00:00,2
dingling_aq,PM10,2018-04-26 13:00:00,2
dingling_aq,PM10,2018-04-27 02:00:00,1
dingling_aq,PM10,2018-04-28 05:00:00,1
dingling_aq,PM10,2018-04-28 20:00:00,3
dingling_aq,PM10,2018-04-29 00:00:00,1
dingling_aq,PM10,2018-04-29 07:00:00,1
dingling_aq,PM10,2018-04-29 14:00:00,4
dingling_aq,PM10,2018-04-30 11:00:00,1
dingling_aq,PM10,2018-04-30 15:00:00,1
dingling_aq,PM10,2018-04-30 18:00:00,3
dingling_aq,O3,2017-01-02 20:00:00,1
dingling_aq,O3,2017-01-04 20:00:00,1
dingling_aq,O3,2017-01-05 09:00:00,6
dingling_aq,O3,2017-01-06 20:00:00,1
dingling_aq,O3,2017-01-08 20:00:00,1
dingling_aq,O3,2017-01-10 06:00:00,1
dingling_aq,O3,2017-01-10 20:00:00,1
dingling_aq,O3,2017-01-12 20:00:00,1
dingling_aq,O3,2017-01-14 20:00:00,1
dingling_aq,O3,2017-01-16 20:00:00,1
dingling_aq,O3,2017-01-17 04:00:00,1
dingling_aq,O3,2017-01-18 20:00:00,1
dingling_aq,O3,2017-01-20 20:00:00,1
dingling_aq,O3,2017-01-22 20:00:00,1
dingling_aq,O3,2017-01-23 07:00:00,2
dingling_aq,O3,2017-01-23 15:00:00,1
dingling_aq,O3,2017-01-23 17:00:00,1
dingling_aq,O3,2017-01-24 00:00:00,1
dingling_aq,O3,2017-01-24 04:00:00,1
dingling_aq,O3,2017-01-24 09:00:00,1
dingling_aq,O3,2017-01-24 12:00:00,4
dingling_aq,O3,2017-01-24 20:00:00,1
dingling_aq,O3,2017-01-25 01:00:00,1
dingling_aq,O3,2017-01-25 06:00:00,1
dingling_aq,O3,2017-01-25 13:00:00,7
dingling_aq,O3,2017-01-25 23:00:00,1
dingling_aq,O3,2017-01-26 04:00:00,2
dingling_aq,O3,2017-01-26 08:00:00,13
dingling_aq,O3,2017-01-27 05:00:00,2
dingling_aq,O3,2017-01-28 20:00:00,1
dingling_aq,O3,2017-01-30 20:00:00,1
dingling_aq,O3,2017-01-31 11:00:00,1
dingling_aq,O3,2017-02-01 05:00:00,1
dingling_aq,O3,2017-02-01 20:00:00,1
dingling_aq,O3,2017-02-03 20:00:00,1
dingling_aq,O3,2017-02-05 20:00:00,2
dingling_aq,O3,2017-02-06 07:00:00,1
dingling_aq,O3,2017-02-06 15:00:00,2
dingling_aq,O3,2017-02-06 20:00:00,2
dingling_aq,O3,2017-02-06 23:00:00,1
dingling_aq,O3,2017-02-07 10:00:00,2
dingling_aq,O3,2017-02-07 14:00:00,1
dingling_aq,O3,2017-02-07 20:00:00,1
dingling_aq,O3,2017-02-08 04:00:00,2
dingling_aq,O3,2017-02-08 10:00:00,1
dingling_aq,O3,2017-02-08 15:00:00,10
dingling_aq,O3,2017-02-09 03:00:00,1
dingling_aq,O3,2017-02-09 05:00:00,2
dingling_aq,O3,2017-02-14 05:00:00,1
dingling_aq,O3,2017-02-15 16:00:00,7
dingling_aq,O3,2017-02-19 04:00:00,1
dingling_aq,O3,2017-02-19 16:00:00,1
dingling_aq,O3,2017-02-19 18:00:00,1
dingling_aq,O3,2017-02-19 21:00:00,1
dingling_aq,O3,2017-02-20 07:00:00,2
dingling_aq,O3,2017-02-20 10:00:00,1
dingling_aq,O3,2017-02-20 16:00:00,1
dingling_aq,O3,2017-02-20 20:00:00,2
dingling_aq,O3,2017-02-20 23:00:00,2
dingling_aq,O3,2017-02-21 03:00:00,3
dingling_aq,O3,2017-02-23 05:00:00,1
dingling_aq,O3,2017-03-07 01:00:00,1
dingling_aq,O3,2017-03-07 03:00:00,1
dingling_aq,O3,2017-03-07 06:00:00,3
dingling_aq,O3,2017-03-07 11:00:00,1
dingling_aq,O3,2017-03-08 20:00:00,1
dingling_aq,O3,2017-03-09 02:00:00,1
dingling_aq,O3,2017-03-09 04:00:00,2
dingling_aq,O3,2017-03-09 07:00:00,3
dingling_aq,O3,2017-03-09 11:00:00,1
dingling_aq,O3,2017-03-09 14:00:00,1
dingling_aq,O3,2017-03-09 16:00:00,1
dingling_aq,O3,2017-03-09 20:00:00,1
dingling_aq,O3,2017-03-09 22:00:00,2
dingling_aq,O3,2017-03-10 03:00:00,1
dingling_aq,O3,2017-03-10 05:00:00,1
dingling_aq,O3,2017-03-10 09:00:00,1
dingling_aq,O3,2017-03-10 11:00:00,2
dingling_aq,O3,2017-03-10 17:00:00,1
dingling_aq,O3,2017-03-10 19:00:00,5
dingling_aq,O3,2017-03-11 01:00:00,4
dingling_aq,O3,2017-03-11 06:00:00,6
dingling_aq,O3,2017-03-11 15:00:00,5
dingling_aq,O3,2017-03-11 21:00:00,3
dingling_aq,O3,2017-03-12 02:00:00,1
dingling_aq,O3,2017-03-12 05:00:00,2
dingling_aq,O3,2017-03-12 08:00:00,5
dingling_aq,O3,2017-03-12 14:00:00,6
dingling_aq,O3,2017-03-12 21:00:00,2
dingling_aq,O3,2017-03-13 01:00:00,1
dingling_aq,O3,2017-03-13 03:00:00,3
dingling_aq,O3,2017-03-13 08:00:00,16
dingling_aq,O3,2017-03-14 01:00:00,1
dingling_aq,O3,2017-03-14 03:00:00,9
dingling_aq,O3,2017-03-14 13:00:00,3
dingling_aq,O3,2017-03-14 18:00:00,3
dingling_aq,O3,2017-03-15 02:00:00,3
dingling_aq,O3,2017-03-15 07:00:00,1
dingling_aq,O3,2017-03-15 09:00:00,1
dingling_aq,O3,2017-03-15 21:00:00,4
dingling_aq,O3,2017-03-16 02:00:00,1
dingling_aq,O3,2017-03-16 04:00:00,4
dingling_aq,O3,2017-03-17 01:00:00,1
dingling_aq,O3,2017-03-18 09:00:00,1
dingling_aq,O3,2017-03-19 05:00:00,1
dingling_aq,O3,2017-03-20 04:00:00,1
dingling_aq,O3,2017-03-22 03:00:00,4
dingling_aq,O3,2017-03-23 05:00:00,2
dingling_aq,O3,2017-03-27 00:00:00,1
dingling_aq,O3,2017-03-28 04:00:00,1
dingling_aq,O3,2017-03-28 07:00:00,1
dingling_aq,O3,2017-03-28 14:00:00,1
dingling_aq,O3,2017-03-28 17:00:00,2
dingling_aq,O3,2017-03-28 21:00:00,3
dingling_aq,O3,2017-03-29 02:00:00,1
dingling_aq,O3,2017-03-30 06:00:00,1
dingling_aq,O3,2017-04-06 06:00:00,1
dingling_aq,O3,2017-04-11 05:00:00,1
dingling_aq,O3,2017-04-14 03:00:00,1
dingling_aq,O3,2017-04-19 15:00:00,2
dingling_aq,O3,2017-04-19 19:00:00,2
dingling_aq,O3,2017-04-19 23:00:00,3
dingling_aq,O3,2017-04-20 05:00:00,1
dingling_aq,O3,2017-04-20 08:00:00,3
dingling_aq,O3,2017-04-20 15:00:00,3
dingling_aq,O3,2017-04-20 19:00:00,4
dingling_aq,O3,2017-04-21 00:00:00,1
dingling_aq,O3,2017-04-21 03:00:00,3
dingling_aq,O3,2017-04-21 07:00:00,2
dingling_aq,O3,2017-04-21 11:00:00,2
dingling_aq,O3,2017-04-21 16:00:00,2
dingling_aq,O3,2017-04-21 19:00:00,2
dingling_aq,O3,2017-04-21 23:00:00,3
dingling_aq,O3,2017-04-22 04:00:00,3
dingling_aq,O3,2017-04-22 11:00:00,3
dingling_aq,O3,2017-04-22 19:00:00,3
dingling_aq,O3,2017-04-23 00:00:00,1
dingling_aq,O3,2017-04-23 02:00:00,3
dingling_aq,O3,2017-04-23 07:00:00,18
dingling_aq,O3,2017-04-25 02:00:00,1
dingling_aq,O3,2017-04-25 08:00:00,1
dingling_aq,O3,2017-04-28 05:00:00,2
dingling_aq,O3,2017-04-29 08:00:00,1
dingling_aq,O3,2017-04-29 15:00:00,1
dingling_aq,O3,2017-04-29 21:00:00,1
dingling_aq,O3,2017-05-04 08:00:00,1
dingling_aq,O3,2017-05-07 15:00:00,1
dingling_aq,O3,2017-05-07 22:00:00,1
dingling_aq,O3,2017-05-10 03:00:00,2
dingling_aq,O3,2017-05-13 15:00:00,1
dingling_aq,O3,2017-05-16 11:00:00,1
dingling_aq,O3,2017-05-18 09:00:00,246
dingling_aq,O3,2017-05-29 16:00:00,37
dingling_aq,O3,2017-05-31 11:00:00,1
dingling_aq,O3,2017-05-31 16:00:00,8
dingling_aq,O3,2017-06-01 16:00:00,7
dingling_aq,O3,2017-06-02 16:00:00,9
dingling_aq,O3,2017-06-04 16:00:00,7
dingling_aq,O3,2017-06-05 10:00:00,4
dingling_aq,O3,2017-06-06 01:00:00,1
dingling_aq,O3,2017-06-06 16:00:00,1
dingling_aq,O3,2017-06-07 10:00:00,1
dingling_aq,O3,2017-06-07 12:00:00,3
dingling_aq,O3,2017-06-08 13:00:00,1
dingling_aq,O3,2017-06-09 05:00:00,1
dingling_aq,O3,2017-06-09 09:00:00,1
